,Column1,Município,Setor,Porte,Empresas,Empregados,Unnamed: 5,Fonte dos dados: RAIS (2019),vice_presidencia
2984,2984,São José,AGROPECUÁRIA,Micro,9,21,0,0,Sudeste
2985,2985,São José,AGROPECUÁRIA,Pequena,1,17,0,0,Sudeste
2986,2986,São José,COMÉRCIO,Grande,26,7165,0,0,Sudeste
2987,2987,São José,COMÉRCIO,Micro,2604,2287,0,0,Sudeste
2988,2988,São José,COMÉRCIO,Média,39,2881,0,0,Sudeste
2989,2989,São José,COMÉRCIO,Pequena,432,7014,0,0,Sudeste
2990,2990,São José,INDÚSTRIA,Grande,3,3776,0,0,Sudeste
2991,2991,São José,INDÚSTRIA,Micro,1282,3432,0,0,Sudeste
2992,2992,São José,INDÚSTRIA,Média,18,3655,0,0,Sudeste
2993,2993,São José,INDÚSTRIA,Pequena,125,4417,0,0,Sudeste
2994,2994,São José,SERVIÇOS,Grande,54,43331,0,0,Sudeste
2995,2995,São José,SERVIÇOS,Micro,2268,2024,0,0,Sudeste
2996,2996,São José,SERVIÇOS,Média,40,2800,0,0,Sudeste
2997,2997,São José,SERVIÇOS,Pequena,420,6810,0,0,Sudeste
2998,2998,São José,TRANSPORTE,Grande,3,1122,0,0,Sudeste
2999,2999,São José,TRANSPORTE,Micro,208,179,0,0,Sudeste
3000,3000,São José,TRANSPORTE,Média,6,415,0,0,Sudeste
3001,3001,São José,TRANSPORTE,Pequena,47,871,0,0,Sudeste
3002,3002,São José do Cedro,AGROPECUÁRIA,Micro,28,42,0,0,Extremo Oeste
3003,3003,São José do Cedro,COMÉRCIO,Micro,176,299,0,0,Extremo Oeste
3004,3004,São José do Cedro,COMÉRCIO,Pequena,11,250,0,0,Extremo Oeste
3005,3005,São José do Cedro,INDÚSTRIA,Micro,115,413,0,0,Extremo Oeste
3006,3006,São José do Cedro,INDÚSTRIA,Média,2,245,0,0,Extremo Oeste
3007,3007,São José do Cedro,INDÚSTRIA,Pequena,11,514,0,0,Extremo Oeste
3008,3008,São José do Cedro,SERVIÇOS,Grande,1,379,0,0,Extremo Oeste
3009,3009,São José do Cedro,SERVIÇOS,Micro,121,207,0,0,Extremo Oeste
3010,3010,São José do Cedro,SERVIÇOS,Pequena,12,219,0,0,Extremo Oeste
3011,3011,São José do Cedro,TRANSPORTE,Micro,69,78,0,0,Extremo Oeste
3012,3012,São José do Cedro,TRANSPORTE,Pequena,3,44,0,0,Extremo Oeste
3013,3013,São José do Cerrito,AGROPECUÁRIA,Micro,58,54,0,0,Serra Catarinense
3014,3014,São José do Cerrito,AGROPECUÁRIA,Pequena,2,27,0,0,Serra Catarinense
3015,3015,São José do Cerrito,COMÉRCIO,Micro,53,116,0,0,Serra Catarinense
3016,3016,São José do Cerrito,COMÉRCIO,Pequena,2,28,0,0,Serra Catarinense
3017,3017,São José do Cerrito,INDÚSTRIA,Micro,18,58,0,0,Serra Catarinense
3018,3018,São José do Cerrito,SERVIÇOS,Grande,1,240,0,0,Serra Catarinense
3019,3019,São José do Cerrito,SERVIÇOS,Micro,27,53,0,0,Serra Catarinense
3020,3020,São José do Cerrito,SERVIÇOS,Média,1,101,0,0,Serra Catarinense
3021,3021,São José do Cerrito,SERVIÇOS,Pequena,1,14,0,0,Serra Catarinense
3022,3022,São José do Cerrito,TRANSPORTE,Micro,6,10,0,0,Serra Catarinense
3023,3023,São João Batista,AGROPECUÁRIA,Micro,4,2,0,0,Sudeste
3024,3024,São João Batista,COMÉRCIO,Grande,2,262,0,0,Sudeste
3025,3025,São João Batista,COMÉRCIO,Micro,259,467,0,0,Sudeste
3026,3026,São João Batista,COMÉRCIO,Pequena,21,319,0,0,Sudeste
3027,3027,São João Batista,INDÚSTRIA,Micro,335,878,0,0,Sudeste
3028,3028,São João Batista,INDÚSTRIA,Média,12,3105,0,0,Sudeste
3029,3029,São João Batista,INDÚSTRIA,Pequena,45,1838,0,0,Sudeste
3030,3030,São João Batista,SERVIÇOS,Grande,1,829,0,0,Sudeste
3031,3031,São João Batista,SERVIÇOS,Micro,223,388,0,0,Sudeste
3032,3032,São João Batista,SERVIÇOS,Média,1,59,0,0,Sudeste
3033,3033,São João Batista,SERVIÇOS,Pequena,23,349,0,0,Sudeste
3034,3034,São João Batista,TRANSPORTE,Micro,18,41,0,0,Sudeste
3035,3035,São João Batista,TRANSPORTE,Pequena,5,102,0,0,Sudeste
3036,3036,São João do Itaperiú,AGROPECUÁRIA,Micro,32,38,0,0,Vale do Itapocu
3037,3037,São João do Itaperiú,AGROPECUÁRIA,Pequena,3,72,0,0,Vale do Itapocu
3038,3038,São João do Itaperiú,COMÉRCIO,Micro,24,39,0,0,Vale do Itapocu
3039,3039,São João do Itaperiú,COMÉRCIO,Pequena,4,81,0,0,Vale do Itapocu
3040,3040,São João do Itaperiú,INDÚSTRIA,Micro,38,174,0,0,Vale do Itapocu
3041,3041,São João do Itaperiú,INDÚSTRIA,Média,1,336,0,0,Vale do Itapocu
3042,3042,São João do Itaperiú,INDÚSTRIA,Pequena,6,217,0,0,Vale do Itapocu
3043,3043,São João do Itaperiú,SERVIÇOS,Grande,1,211,0,0,Vale do Itapocu
3044,3044,São João do Itaperiú,SERVIÇOS,Micro,18,42,0,0,Vale do Itapocu
3045,3045,São João do Itaperiú,TRANSPORTE,Micro,14,29,0,0,Vale do Itapocu
3046,3046,São João do Itaperiú,TRANSPORTE,Pequena,2,35,0,0,Vale do Itapocu
3047,3047,São João do Oeste,AGROPECUÁRIA,Micro,23,33,0,0,Extremo Oeste
3048,3048,São João do Oeste,AGROPECUÁRIA,Pequena,2,10,0,0,Extremo Oeste
3049,3049,São João do Oeste,COMÉRCIO,Micro,76,154,0,0,Extremo Oeste
3050,3050,São João do Oeste,COMÉRCIO,Pequena,7,134,0,0,Extremo Oeste
3051,3051,São João do Oeste,INDÚSTRIA,Micro,29,138,0,0,Extremo Oeste
3052,3052,São João do Oeste,INDÚSTRIA,Média,1,379,0,0,Extremo Oeste
3053,3053,São João do Oeste,INDÚSTRIA,Pequena,3,80,0,0,Extremo Oeste
3054,3054,São João do Oeste,SERVIÇOS,Grande,1,158,0,0,Extremo Oeste
3055,3055,São João do Oeste,SERVIÇOS,Micro,43,72,0,0,Extremo Oeste
3056,3056,São João do Oeste,SERVIÇOS,Pequena,3,59,0,0,Extremo Oeste
3057,3057,São João do Oeste,TRANSPORTE,Micro,30,54,0,0,Extremo Oeste
3058,3058,São João do Oeste,TRANSPORTE,Pequena,4,66,0,0,Extremo Oeste
3059,3059,São João do Sul,AGROPECUÁRIA,Micro,1,3,0,0,Sul
3060,3060,São João do Sul,COMÉRCIO,Micro,102,199,0,0,Sul
3061,3061,São João do Sul,COMÉRCIO,Pequena,6,136,0,0,Sul
3062,3062,São João do Sul,INDÚSTRIA,Micro,48,127,0,0,Sul
3063,3063,São João do Sul,INDÚSTRIA,Pequena,3,85,0,0,Sul
3064,3064,São João do Sul,SERVIÇOS,Grande,1,198,0,0,Sul
3065,3065,São João do Sul,SERVIÇOS,Micro,31,72,0,0,Sul
3066,3066,São João do Sul,SERVIÇOS,Pequena,3,45,0,0,Sul
3067,3067,São João do Sul,TRANSPORTE,Micro,6,10,0,0,Sul
3068,3068,São Lourenço do Oeste,AGROPECUÁRIA,Micro,24,41,0,0,Oeste
3069,3069,São Lourenço do Oeste,COMÉRCIO,Micro,286,490,0,0,Oeste
3070,3070,São Lourenço do Oeste,COMÉRCIO,Média,1,97,0,0,Oeste
3071,3071,São Lourenço do Oeste,COMÉRCIO,Pequena,26,463,0,0,Oeste
3072,3072,São Lourenço do Oeste,INDÚSTRIA,Grande,1,3957,0,0,Oeste
3073,3073,São Lourenço do Oeste,INDÚSTRIA,Micro,171,682,0,0,Oeste
3074,3074,São Lourenço do Oeste,INDÚSTRIA,Média,3,891,0,0,Oeste
3075,3075,São Lourenço do Oeste,INDÚSTRIA,Pequena,23,972,0,0,Oeste
3076,3076,São Lourenço do Oeste,SERVIÇOS,Grande,2,639,0,0,Oeste
3077,3077,São Lourenço do Oeste,SERVIÇOS,Micro,235,422,0,0,Oeste
3078,3078,São Lourenço do Oeste,SERVIÇOS,Pequena,33,591,0,0,Oeste
3079,3079,São Lourenço do Oeste,TRANSPORTE,Micro,144,77,0,0,Oeste
3080,3080,São Lourenço do Oeste,TRANSPORTE,Pequena,8,137,0,0,Oeste
3081,3081,São Ludgero,AGROPECUÁRIA,Micro,38,71,0,0,Litoral Sul
3082,3082,São Ludgero,AGROPECUÁRIA,Pequena,4,49,0,0,Litoral Sul
3083,3083,São Ludgero,COMÉRCIO,Micro,131,312,0,0,Litoral Sul
3084,3084,São Ludgero,COMÉRCIO,Média,1,78,0,0,Litoral Sul
3085,3085,São Ludgero,COMÉRCIO,Pequena,17,308,0,0,Litoral Sul
3086,3086,São Ludgero,INDÚSTRIA,Grande,1,740,0,0,Litoral Sul
3087,3087,São Ludgero,INDÚSTRIA,Micro,108,436,0,0,Litoral Sul
3088,3088,São Ludgero,INDÚSTRIA,Média,3,782,0,0,Litoral Sul
3089,3089,São Ludgero,INDÚSTRIA,Pequena,22,1130,0,0,Litoral Sul
3090,3090,São Ludgero,SERVIÇOS,Grande,1,268,0,0,Litoral Sul
3091,3091,São Ludgero,SERVIÇOS,Micro,76,180,0,0,Litoral Sul
3092,3092,São Ludgero,SERVIÇOS,Média,1,64,0,0,Litoral Sul
3093,3093,São Ludgero,SERVIÇOS,Pequena,8,183,0,0,Litoral Sul
3094,3094,São Ludgero,TRANSPORTE,Micro,19,50,0,0,Litoral Sul
3095,3095,São Ludgero,TRANSPORTE,Pequena,3,30,0,0,Litoral Sul
3096,3096,São Martinho,AGROPECUÁRIA,Micro,8,15,0,0,Litoral Sul
3097,3097,São Martinho,COMÉRCIO,Micro,46,108,0,0,Litoral Sul
3098,3098,São Martinho,COMÉRCIO,Pequena,1,19,0,0,Litoral Sul
3099,3099,São Martinho,INDÚSTRIA,Micro,28,108,0,0,Litoral Sul
3100,3100,São Martinho,INDÚSTRIA,Pequena,4,170,0,0,Litoral Sul
3101,3101,São Martinho,SERVIÇOS,Grande,1,155,0,0,Litoral Sul
3102,3102,São Martinho,SERVIÇOS,Micro,29,69,0,0,Litoral Sul
3103,3103,São Martinho,SERVIÇOS,Pequena,3,44,0,0,Litoral Sul
3104,3104,São Martinho,TRANSPORTE,Micro,4,8,0,0,Litoral Sul
3105,3105,São Martinho,TRANSPORTE,Pequena,1,14,0,0,Litoral Sul
3106,3106,São Miguel da Boa Vista,AGROPECUÁRIA,Micro,1,1,0,0,Oeste
3107,3107,São Miguel da Boa Vista,COMÉRCIO,Micro,12,26,0,0,Oeste
3108,3108,São Miguel da Boa Vista,SERVIÇOS,Grande,1,103,0,0,Oeste
3109,3109,São Miguel da Boa Vista,SERVIÇOS,Micro,4,13,0,0,Oeste
3110,3110,São Miguel da Boa Vista,TRANSPORTE,Micro,2,5,0,0,Oeste
3111,3111,São Miguel do Oeste,AGROPECUÁRIA,Micro,31,72,0,0,Extremo Oeste
3112,3112,São Miguel do Oeste,AGROPECUÁRIA,Pequena,8,117,0,0,Extremo Oeste
3113,3113,São Miguel do Oeste,COMÉRCIO,Micro,576,746,0,0,Extremo Oeste
3114,3114,São Miguel do Oeste,COMÉRCIO,Média,5,294,0,0,Extremo Oeste
3115,3115,São Miguel do Oeste,COMÉRCIO,Pequena,67,1218,0,0,Extremo Oeste
3116,3116,São Miguel do Oeste,INDÚSTRIA,Grande,2,1648,0,0,Extremo Oeste
3117,3117,São Miguel do Oeste,INDÚSTRIA,Micro,313,982,0,0,Extremo Oeste
3118,3118,São Miguel do Oeste,INDÚSTRIA,Média,6,1123,0,0,Extremo Oeste
3119,3119,São Miguel do Oeste,INDÚSTRIA,Pequena,32,1227,0,0,Extremo Oeste
3120,3120,São Miguel do Oeste,SERVIÇOS,Grande,5,2208,0,0,Extremo Oeste
3121,3121,São Miguel do Oeste,SERVIÇOS,Micro,564,769,0,0,Extremo Oeste
3122,3122,São Miguel do Oeste,SERVIÇOS,Média,4,239,0,0,Extremo Oeste
3123,3123,São Miguel do Oeste,SERVIÇOS,Pequena,59,1245,0,0,Extremo Oeste
3124,3124,São Miguel do Oeste,TRANSPORTE,Micro,106,81,0,0,Extremo Oeste
3125,3125,São Miguel do Oeste,TRANSPORTE,Pequena,18,324,0,0,Extremo Oeste
3126,3126,São Pedro de Alcântara,AGROPECUÁRIA,Micro,4,5,0,0,Sudeste
3127,3127,São Pedro de Alcântara,AGROPECUÁRIA,Pequena,2,46,0,0,Sudeste
3128,3128,São Pedro de Alcântara,COMÉRCIO,Micro,27,68,0,0,Sudeste
3129,3129,São Pedro de Alcântara,COMÉRCIO,Pequena,2,23,0,0,Sudeste
3130,3130,São Pedro de Alcântara,INDÚSTRIA,Micro,27,60,0,0,Sudeste
3131,3131,São Pedro de Alcântara,SERVIÇOS,Grande,1,164,0,0,Sudeste
3132,3132,São Pedro de Alcântara,SERVIÇOS,Micro,22,44,0,0,Sudeste
3133,3133,São Pedro de Alcântara,TRANSPORTE,Micro,8,15,0,0,Sudeste
3134,3134,São Pedro de Alcântara,TRANSPORTE,Pequena,1,20,0,0,Sudeste
3135,3135,Taió,AGROPECUÁRIA,Micro,35,66,0,0,Alto Vale do Itajaí
3136,3136,Taió,AGROPECUÁRIA,Pequena,1,11,0,0,Alto Vale do Itajaí
3137,3137,Taió,COMÉRCIO,Micro,246,345,0,0,Alto Vale do Itajaí
3138,3138,Taió,COMÉRCIO,Média,1,89,0,0,Alto Vale do Itajaí
3139,3139,Taió,COMÉRCIO,Pequena,14,291,0,0,Alto Vale do Itajaí
3140,3140,Taió,INDÚSTRIA,Micro,168,582,0,0,Alto Vale do Itajaí
3141,3141,Taió,INDÚSTRIA,Média,5,1101,0,0,Alto Vale do Itajaí
3142,3142,Taió,INDÚSTRIA,Pequena,23,1059,0,0,Alto Vale do Itajaí
3143,3143,Taió,SERVIÇOS,Grande,3,902,0,0,Alto Vale do Itajaí
3144,3144,Taió,SERVIÇOS,Micro,166,306,0,0,Alto Vale do Itajaí
3145,3145,Taió,SERVIÇOS,Pequena,16,266,0,0,Alto Vale do Itajaí
3146,3146,Taió,TRANSPORTE,Micro,30,35,0,0,Alto Vale do Itajaí
3147,3147,Taió,TRANSPORTE,Pequena,4,74,0,0,Alto Vale do Itajaí
3148,3148,Tangará,AGROPECUÁRIA,Micro,51,56,0,0,Centro-Oeste
3149,3149,Tangará,AGROPECUÁRIA,Pequena,2,38,0,0,Centro-Oeste
3150,3150,Tangará,COMÉRCIO,Micro,72,130,0,0,Centro-Oeste
3151,3151,Tangará,COMÉRCIO,Pequena,9,191,0,0,Centro-Oeste
3152,3152,Tangará,INDÚSTRIA,Micro,40,205,0,0,Centro-Oeste
3153,3153,Tangará,INDÚSTRIA,Média,2,743,0,0,Centro-Oeste
3154,3154,Tangará,INDÚSTRIA,Pequena,4,241,0,0,Centro-Oeste
3155,3155,Tangará,SERVIÇOS,Grande,1,312,0,0,Centro-Oeste
3156,3156,Tangará,SERVIÇOS,Micro,60,113,0,0,Centro-Oeste
3157,3157,Tangará,SERVIÇOS,Pequena,5,117,0,0,Centro-Oeste
3158,3158,Tangará,TRANSPORTE,Micro,14,35,0,0,Centro-Oeste
3159,3159,Tangará,TRANSPORTE,Pequena,2,38,0,0,Centro-Oeste
3160,3160,Tigrinhos,AGROPECUÁRIA,Micro,2,3,0,0,Oeste
3161,3161,Tigrinhos,COMÉRCIO,Micro,12,25,0,0,Oeste
3162,3162,Tigrinhos,INDÚSTRIA,Micro,7,14,0,0,Oeste
3163,3163,Tigrinhos,INDÚSTRIA,Pequena,1,24,0,0,Oeste
3164,3164,Tigrinhos,SERVIÇOS,Grande,1,112,0,0,Oeste
3165,3165,Tigrinhos,SERVIÇOS,Micro,3,8,0,0,Oeste
3166,3166,Tigrinhos,TRANSPORTE,Micro,5,14,0,0,Oeste
3167,3167,Tijucas,AGROPECUÁRIA,Micro,18,29,0,0,Sudeste
3168,3168,Tijucas,AGROPECUÁRIA,Pequena,1,24,0,0,Sudeste
3169,3169,Tijucas,COMÉRCIO,Grande,2,553,0,0,Sudeste
3170,3170,Tijucas,COMÉRCIO,Micro,430,724,0,0,Sudeste
3171,3171,Tijucas,COMÉRCIO,Média,7,509,0,0,Sudeste
3172,3172,Tijucas,COMÉRCIO,Pequena,64,1217,0,0,Sudeste
3173,3173,Tijucas,INDÚSTRIA,Grande,1,2355,0,0,Sudeste
3174,3174,Tijucas,INDÚSTRIA,Micro,380,1279,0,0,Sudeste
3175,3175,Tijucas,INDÚSTRIA,Média,2,234,0,0,Sudeste
3176,3176,Tijucas,INDÚSTRIA,Pequena,39,1654,0,0,Sudeste
3177,3177,Tijucas,SERVIÇOS,Grande,3,1521,0,0,Sudeste
3178,3178,Tijucas,SERVIÇOS,Micro,298,553,0,0,Sudeste
3179,3179,Tijucas,SERVIÇOS,Média,6,498,0,0,Sudeste
3180,3180,Tijucas,SERVIÇOS,Pequena,48,873,0,0,Sudeste
3181,3181,Tijucas,TRANSPORTE,Micro,56,77,0,0,Sudeste
3182,3182,Tijucas,TRANSPORTE,Média,2,209,0,0,Sudeste
3183,3183,Tijucas,TRANSPORTE,Pequena,24,410,0,0,Sudeste
3184,3184,Timbé do Sul,AGROPECUÁRIA,Micro,3,8,0,0,Sul
3185,3185,Timbé do Sul,COMÉRCIO,Micro,58,100,0,0,Sul
3186,3186,Timbé do Sul,COMÉRCIO,Pequena,2,27,0,0,Sul
3187,3187,Timbé do Sul,INDÚSTRIA,Micro,29,65,0,0,Sul
3188,3188,Timbé do Sul,INDÚSTRIA,Pequena,2,137,0,0,Sul
3189,3189,Timbé do Sul,SERVIÇOS,Grande,1,239,0,0,Sul
3190,3190,Timbé do Sul,SERVIÇOS,Micro,24,60,0,0,Sul
3191,3191,Timbé do Sul,SERVIÇOS,Pequena,2,46,0,0,Sul
3192,3192,Timbé do Sul,TRANSPORTE,Micro,5,13,0,0,Sul
3193,3193,Timbó,AGROPECUÁRIA,Micro,13,26,0,0,Vale do Itajaí
3194,3194,Timbó,AGROPECUÁRIA,Pequena,2,29,0,0,Vale do Itajaí
3195,3195,Timbó,COMÉRCIO,Grande,2,399,0,0,Vale do Itajaí
3196,3196,Timbó,COMÉRCIO,Micro,459,787,0,0,Vale do Itajaí
3197,3197,Timbó,COMÉRCIO,Média,2,174,0,0,Vale do Itajaí
3198,3198,Timbó,COMÉRCIO,Pequena,60,1081,0,0,Vale do Itajaí
3199,3199,Timbó,INDÚSTRIA,Grande,1,969,0,0,Vale do Itajaí
3200,3200,Timbó,INDÚSTRIA,Micro,476,1549,0,0,Vale do Itajaí
3201,3201,Timbó,INDÚSTRIA,Média,22,4892,0,0,Vale do Itajaí
3202,3202,Timbó,INDÚSTRIA,Pequena,49,2011,0,0,Vale do Itajaí
3203,3203,Timbó,SERVIÇOS,Grande,5,2014,0,0,Vale do Itajaí
3204,3204,Timbó,SERVIÇOS,Micro,465,676,0,0,Vale do Itajaí
3205,3205,Timbó,SERVIÇOS,Média,6,446,0,0,Vale do Itajaí
3206,3206,Timbó,SERVIÇOS,Pequena,53,831,0,0,Vale do Itajaí
3207,3207,Timbó,TRANSPORTE,Micro,34,50,0,0,Vale do Itajaí
3208,3208,Timbó,TRANSPORTE,Pequena,5,99,0,0,Vale do Itajaí
3209,3209,Timbó Grande,AGROPECUÁRIA,Micro,15,34,0,0,Centro-Norte
3210,3210,Timbó Grande,AGROPECUÁRIA,Pequena,4,149,0,0,Centro-Norte
3211,3211,Timbó Grande,COMÉRCIO,Micro,42,67,0,0,Centro-Norte
3212,3212,Timbó Grande,COMÉRCIO,Pequena,1,11,0,0,Centro-Norte
3213,3213,Timbó Grande,INDÚSTRIA,Micro,29,52,0,0,Centro-Norte
3214,3214,Timbó Grande,INDÚSTRIA,Média,2,632,0,0,Centro-Norte
3215,3215,Timbó Grande,INDÚSTRIA,Pequena,5,232,0,0,Centro-Norte
3216,3216,Timbó Grande,SERVIÇOS,Grande,1,266,0,0,Centro-Norte
3217,3217,Timbó Grande,SERVIÇOS,Micro,24,49,0,0,Centro-Norte
3218,3218,Timbó Grande,SERVIÇOS,Pequena,3,37,0,0,Centro-Norte
3219,3219,Timbó Grande,TRANSPORTE,Micro,5,5,0,0,Centro-Norte
3220,3220,Treviso,AGROPECUÁRIA,Micro,1,1,0,0,Sul
3221,3221,Treviso,COMÉRCIO,Micro,23,24,0,0,Sul
3222,3222,Treviso,COMÉRCIO,Pequena,2,31,0,0,Sul
3223,3223,Treviso,INDÚSTRIA,Grande,1,748,0,0,Sul
3224,3224,Treviso,INDÚSTRIA,Micro,23,111,0,0,Sul
3225,3225,Treviso,INDÚSTRIA,Média,1,248,0,0,Sul
3226,3226,Treviso,INDÚSTRIA,Pequena,5,191,0,0,Sul
3227,3227,Treviso,SERVIÇOS,Grande,1,199,0,0,Sul
3228,3228,Treviso,SERVIÇOS,Micro,18,41,0,0,Sul
3229,3229,Treviso,TRANSPORTE,Micro,13,17,0,0,Sul
3230,3230,Treviso,TRANSPORTE,Pequena,1,30,0,0,Sul
3231,3231,Treze Tílias,AGROPECUÁRIA,Micro,42,37,0,0,Centro-Oeste
3232,3232,Treze Tílias,AGROPECUÁRIA,Pequena,2,22,0,0,Centro-Oeste
3233,3233,Treze Tílias,COMÉRCIO,Micro,102,186,0,0,Centro-Oeste
3234,3234,Treze Tílias,COMÉRCIO,Média,1,67,0,0,Centro-Oeste
3235,3235,Treze Tílias,COMÉRCIO,Pequena,7,151,0,0,Centro-Oeste
3236,3236,Treze Tílias,INDÚSTRIA,Grande,1,908,0,0,Centro-Oeste
3237,3237,Treze Tílias,INDÚSTRIA,Micro,80,355,0,0,Centro-Oeste
3238,3238,Treze Tílias,INDÚSTRIA,Média,4,933,0,0,Centro-Oeste
3239,3239,Treze Tílias,INDÚSTRIA,Pequena,7,251,0,0,Centro-Oeste
3240,3240,Treze Tílias,SERVIÇOS,Grande,1,270,0,0,Centro-Oeste
3241,3241,Treze Tílias,SERVIÇOS,Micro,100,216,0,0,Centro-Oeste
3242,3242,Treze Tílias,SERVIÇOS,Pequena,13,228,0,0,Centro-Oeste
3243,3243,Treze Tílias,TRANSPORTE,Micro,55,48,0,0,Centro-Oeste
3244,3244,Treze Tílias,TRANSPORTE,Média,1,57,0,0,Centro-Oeste
3245,3245,Treze Tílias,TRANSPORTE,Pequena,2,69,0,0,Centro-Oeste
3246,3246,Treze de Maio,AGROPECUÁRIA,Micro,3,2,0,0,Litoral Sul
3247,3247,Treze de Maio,COMÉRCIO,Micro,59,131,0,0,Litoral Sul
3248,3248,Treze de Maio,COMÉRCIO,Pequena,3,59,0,0,Litoral Sul
3249,3249,Treze de Maio,INDÚSTRIA,Micro,70,304,0,0,Litoral Sul
3250,3250,Treze de Maio,INDÚSTRIA,Pequena,26,810,0,0,Litoral Sul
3251,3251,Treze de Maio,SERVIÇOS,Grande,1,267,0,0,Litoral Sul
3252,3252,Treze de Maio,SERVIÇOS,Micro,34,80,0,0,Litoral Sul
3253,3253,Treze de Maio,SERVIÇOS,Pequena,2,43,0,0,Litoral Sul
3254,3254,Treze de Maio,TRANSPORTE,Micro,18,36,0,0,Litoral Sul
3255,3255,Treze de Maio,TRANSPORTE,Pequena,1,50,0,0,Litoral Sul
3256,3256,Trombudo Central,AGROPECUÁRIA,Micro,8,18,0,0,Alto Vale do Itajaí
3257,3257,Trombudo Central,AGROPECUÁRIA,Pequena,1,36,0,0,Alto Vale do Itajaí
3258,3258,Trombudo Central,COMÉRCIO,Micro,55,109,0,0,Alto Vale do Itajaí
3259,3259,Trombudo Central,COMÉRCIO,Pequena,4,79,0,0,Alto Vale do Itajaí
3260,3260,Trombudo Central,INDÚSTRIA,Grande,1,531,0,0,Alto Vale do Itajaí
3261,3261,Trombudo Central,INDÚSTRIA,Micro,81,269,0,0,Alto Vale do Itajaí
3262,3262,Trombudo Central,INDÚSTRIA,Pequena,12,383,0,0,Alto Vale do Itajaí
3263,3263,Trombudo Central,SERVIÇOS,Grande,1,211,0,0,Alto Vale do Itajaí
3264,3264,Trombudo Central,SERVIÇOS,Micro,52,107,0,0,Alto Vale do Itajaí
3265,3265,Trombudo Central,SERVIÇOS,Média,1,62,0,0,Alto Vale do Itajaí
3266,3266,Trombudo Central,SERVIÇOS,Pequena,1,21,0,0,Alto Vale do Itajaí
3267,3267,Trombudo Central,TRANSPORTE,Micro,15,22,0,0,Alto Vale do Itajaí
3268,3268,Trombudo Central,TRANSPORTE,Pequena,3,72,0,0,Alto Vale do Itajaí
3269,3269,Três Barras,AGROPECUÁRIA,Grande,1,263,0,0,Centro-Norte
3270,3270,Três Barras,AGROPECUÁRIA,Micro,42,73,0,0,Centro-Norte
3271,3271,Três Barras,AGROPECUÁRIA,Pequena,3,60,0,0,Centro-Norte
3272,3272,Três Barras,COMÉRCIO,Micro,104,211,0,0,Centro-Norte
3273,3273,Três Barras,COMÉRCIO,Média,1,60,0,0,Centro-Norte
3274,3274,Três Barras,COMÉRCIO,Pequena,5,74,0,0,Centro-Norte
3275,3275,Três Barras,INDÚSTRIA,Grande,2,1822,0,0,Centro-Norte
3276,3276,Três Barras,INDÚSTRIA,Micro,48,169,0,0,Centro-Norte
3277,3277,Três Barras,INDÚSTRIA,Média,4,1151,0,0,Centro-Norte
3278,3278,Três Barras,INDÚSTRIA,Pequena,6,309,0,0,Centro-Norte
3279,3279,Três Barras,SERVIÇOS,Grande,1,630,0,0,Centro-Norte
3280,3280,Três Barras,SERVIÇOS,Micro,67,147,0,0,Centro-Norte
3281,3281,Três Barras,SERVIÇOS,Média,1,90,0,0,Centro-Norte
3282,3282,Três Barras,SERVIÇOS,Pequena,5,70,0,0,Centro-Norte
3283,3283,Três Barras,TRANSPORTE,Grande,1,131,0,0,Centro-Norte
3284,3284,Três Barras,TRANSPORTE,Micro,23,32,0,0,Centro-Norte
3285,3285,Três Barras,TRANSPORTE,Pequena,9,227,0,0,Centro-Norte
3286,3286,Tubarão,AGROPECUÁRIA,Micro,43,34,0,0,Litoral Sul
3287,3287,Tubarão,AGROPECUÁRIA,Pequena,2,25,0,0,Litoral Sul
3288,3288,Tubarão,COMÉRCIO,Grande,10,1915,0,0,Litoral Sul
3289,3289,Tubarão,COMÉRCIO,Micro,1455,1427,0,0,Litoral Sul
3290,3290,Tubarão,COMÉRCIO,Média,11,848,0,0,Litoral Sul
3291,3291,Tubarão,COMÉRCIO,Pequena,199,3192,0,0,Litoral Sul
3292,3292,Tubarão,INDÚSTRIA,Micro,962,2688,0,0,Litoral Sul
3293,3293,Tubarão,INDÚSTRIA,Média,13,3084,0,0,Litoral Sul
3294,3294,Tubarão,INDÚSTRIA,Pequena,83,3122,0,0,Litoral Sul
3295,3295,Tubarão,SERVIÇOS,Grande,14,7282,0,0,Litoral Sul
3296,3296,Tubarão,SERVIÇOS,Micro,1336,1520,0,0,Litoral Sul
3297,3297,Tubarão,SERVIÇOS,Média,17,1214,0,0,Litoral Sul
3298,3298,Tubarão,SERVIÇOS,Pequena,177,3069,0,0,Litoral Sul
3299,3299,Tubarão,TRANSPORTE,Grande,4,561,0,0,Litoral Sul
3300,3300,Tubarão,TRANSPORTE,Micro,202,149,0,0,Litoral Sul
3301,3301,Tubarão,TRANSPORTE,Média,5,391,0,0,Litoral Sul
3302,3302,Tubarão,TRANSPORTE,Pequena,37,520,0,0,Litoral Sul
3303,3303,Tunápolis,AGROPECUÁRIA,Micro,31,87,0,0,Extremo Oeste
3304,3304,Tunápolis,AGROPECUÁRIA,Pequena,3,33,0,0,Extremo Oeste
3305,3305,Tunápolis,COMÉRCIO,Micro,40,85,0,0,Extremo Oeste
3306,3306,Tunápolis,COMÉRCIO,Pequena,3,75,0,0,Extremo Oeste
